period,year,period_in_year,population,fertile_women,births,deaths,labor_force,employment_count,unemployment_rate,family_income_to_basket_ratio,gdp_nominal,real_gdp_nominal,potential_gdp_nominal,output_gap_share,cpi,inflation_rate,gdp_growth,population_growth,average_wage,median_wage,median_wage.1,real_average_wage,essential_demand_units,essential_production_units,essential_sales_units,people_full_essential_coverage,full_essential_coverage_share,average_food_meals_per_person,bank_equity,bank_writeoffs,bank_nonperforming_loan_share,bank_capital_ratio,bank_insolvent_share,bank_undercapitalized_share,central_bank_money_supply,central_bank_target_money_supply,central_bank_policy_rate,central_bank_issuance,central_bank_monetary_gap_share,average_bank_reserve_ratio,government_tax_revenue,government_total_spending,government_deficit,government_debt_outstanding,recession_flag,recession_intensity,government_countercyclical_spending,government_countercyclical_support_multiplier,government_countercyclical_procurement_multiplier,household_final_consumption_share_gdp,government_final_consumption_share_gdp,gross_capital_formation_share_gdp,net_exports_share_gdp,gdp_expenditure_gap_share_gdp,government_deficit_share_gdp,school_enrollment_share,university_enrollment_share,school_completion_share,university_completion_share,low_resource_school_enrollment_share,low_resource_university_enrollment_share,low_resource_university_student_share,low_resource_origin_upward_mobility_share,low_resource_origin_university_completion_share,poor_origin_university_mobility_lift,school_income_premium,university_income_premium,poverty_rate_without_university,poverty_rate_with_university,skilled_job_fill_rate
213,18,9,5858,709,4,6,3232,2116,0.34529702970000004,0.9098047008000001,127090.3588401383,105775.0419075895,178589.5825092726,0.2883663366,1.2015155612,-0.0405796504,0.043130832,-0.00034129690000000003,27.490539619,24.086840044,24.086840044,22.8798864587,5198.8016059811,5233.8321631492,4657.7221489856,4421,0.754694435,90.3367051732,7699731.053025972,192.0790120349,0.0,0.7521131098,0.0,0.0,1534836.2540036358,1623050.474607799,0.0,54890.2741130766,0.0543508794,0.19766512220000002,12924.7984941756,31606.7349350019,18681.9364408262,4665168.126962195,1,1.0,13168.8777523706,2.0,2.4,0.8665336711,0.0067428262000000004,0.1407430838,0,-0.014019581100000001,0.14699727510000002,0.0705679862,0.0,0.8007117438,0.47568208780000004,0.0,0,0,0.9635761589,0.7019867550000001,0.0589098532,0.967717731,0.7964404386,0.0164027149,0.0317955112,0.89453125
214,18,10,5853,706,3,8,3238,2265,0.3004941322,1.0098812691,114785.1957416298,97327.9815672409,150967.1111286912,0.23966753500000001,1.1793648023,-0.0184356821,-0.0968221603,-0.0008535336000000001,28.4384996722,24.5938105896,24.5938105896,24.1134037714,5200.0882334731,5191.2275472272,4619.5552005421,4124,0.7045959337000001,90.4400911847,7734193.58309833,347.9523777308,0.0,0.7531018848000001,0.0,0.0,1534389.825464259,1534836.2540036358,0.0,0.0,0.000290864,0.19848232940000002,9148.0257980448,26865.7061709354,17717.6803728906,4679507.6699448135,1,1.0,10880.6681322334,2.0,2.4,0.8914198116000001,0.0068849676,0.165915582,0,-0.0642203611,0.1543551,0.0717948718,0.0,0.7991097923,0.4753709199,0.0147058824,0,0,0.9735099338000001,0.7019867550000001,0.0572327044,1.0189425882,0.8690955452,0.0158371041,0.0330836454,0.5633876907
215,18,11,5856,703,8,5,3129,2187,0.30105465,1.0648985877,129705.4497931953,110370.864953358,170727.2447236742,0.2402767935,1.1751783394,-0.0035497608,0.1299841321,0.0005125577,32.0524573432,25.6476150162,25.6476150162,27.2745474187,5198.898517102,5209.7023914758,4750.9450617106,4147,0.7081625683,90.4607594863,7756814.894146372,9182.0031177121,0.0,0.7529178854,0.0,0.0,1542001.9297163626,1926378.8155786076,0.0,76719.4912732129,0.199533385,0.1933159371,12562.2437912716,23922.8578518247,11360.6140605531,4692920.006506736,1,1.0,9403.1085992894,2.0,2.4,0.8744041038,0.0053006898,-0.0238591059,0,0.1441543122,0.08758779280000001,0.0543601359,0.0,0.7983966746000001,0.4753562945,0.025974026,0,0,0.9669966997,0.6996699670000001,0.06277213350000001,1.0094232165,0.9006914967,0.0147142049,0.028732042500000003,0.4500683995
216,18,12,5863,701,9,2,3142,2205,0.2982176957,1.0438920893,130479.9971366134,106816.7343210016,171052.4711668844,0.2371931475,1.2215314198,0.0394434435,0.0059715867,0.0011953552,32.6606695144,26.1069348964,26.1069348964,26.7374780412,5203.598170444,5239.2138750977,4673.4982032869,4339,0.7400648132000001,90.5181711767,7784891.221626436,3071.3802418567,0.0,0.7537477384,0.0,0.0,1537494.4488241326,1542001.9297163626,0.0,0.0,0.0029231357,0.1956553591,12042.2598678394,24659.1649347495,12616.9050669101,4706335.413258797,1,1.0,9700.2895190915,2.0,2.4,0.8807909976,0.0048426120000000005,0.1806605618,0,-0.0662941713,0.0966960863,0.0557432432,0.0,0.7973293769,0.4753709199,0.0,0,0,0.9735973597,0.6996699670000001,0.0407941115,1.0007053439,0.8927028189,0.0152714932,0.026217228500000002,0.4811366977
217,19,1,5868,702,8,3,3091,2305,0.2542866386,1.1327907001,151621.1424068166,119850.3117523479,187057.7332256453,0.18944199850000001,1.2650875929,0.0356570223,0.1620259483,0.0008528057,35.2953352082,26.3172543698,26.3172543698,27.8995188993,5211.348765836,5352.4151629417,4939.1301663096,4801,0.8181663258,90.5962805353,7814821.630291659,286.7810083378,0.0097643361,0.7528878953,0.0,0.0,1554290.355327555,1772799.838298742,0.0,76874.7224412066,0.1232567142,0.1934595171,14709.2733200585,21864.4027189109,7155.1293988524,4713295.2032504855,1,1.0,8162.6344535842,2.0,2.4,0.871759359,0.0044226007,0.1225119472,0,0.0013060932,0.0471908422,0.055431131,0.0,0.7963237474,0.47494811740000004,0.0,0,0,0.9801980198,0.6996699670000001,0.0502280738,1.0502092848,0.954196072,0.0158102767,0.0187265918,0.6410102225000001
218,19,2,5867,701,4,5,3208,2397,0.2528054863,1.0898789809,166688.9552184385,128286.5378213213,205239.5139230249,0.1878320503,1.2993487707,0.027082059800000002,0.0993780457,-0.00017041580000000002,33.5524398633,26.9268863955,26.9268863955,25.8225047957,5217.4041780728,5270.2133653714,4978.9319202453,4515,0.7695585478,90.6085296859,7852543.827917825,210.7471918332,0.0096182238,0.7524131968000001,0.0,0.0,1574606.5541626716,1651434.447595532,0.0,58286.4553607862,0.0465219153,0.1941016122,17381.8929847308,27819.2675014519,10437.3745167212,4725705.439979057,1,1.0,11015.6915128009,2.0,2.4,0.8639862418,0.0056112092,0.1595251492,0,-0.0291226002,0.06261587340000001,0.0651810585,0.0,0.7948490231,0.4739490823,0.0,0,0,0.9801980198,0.6996699670000001,0.0502280738,1.0465483593,0.9219221391,0.0196961171,0.021236727,0.288523774
219,19,3,5868,702,7,6,3210,2546,0.2068535826,1.2307495411,187416.6286774557,140114.5557206762,217391.5113158925,0.1378843289,1.3375957103,0.0294354683,0.1243494113,0.00017044490000000002,36.8151503306,27.658451343,27.658451343,27.5233764942,5219.8098598484,5302.3875609647,4876.1553857502,4949,0.8433878664000001,83.9947838379,7886048.962508629,5949.7289808746,0.0,0.7528692174,0.0,0.0,1580987.6350567315,1767149.9078006176,0.0,78730.3277081336,0.1053460558,0.1931152519,19615.8969544424,23894.9451415225,4279.0481870801,4733895.359066423,1,1.0,8925.8472219225,2.0,2.4,0.8679003116,0.0024013887,0.1442338162,0,-0.0145355165,0.0228317424,0.0818485523,0.0,0.7927874667,0.47295300030000004,0.0253164557,0,0,0.9671052632,0.6973684211000001,0.09310910580000001,1.0750190104,1.0138537089,0.0196298374,0.025,0.2367717798
220,19,4,5872,700,11,7,3114,2559,0.1782273603,1.4556942767,211902.2417691723,154432.079848966,237231.1427900219,0.10676886990000001,1.372138755,0.025824727500000002,0.1306480288,0.0006816633,44.7619063299,28.3777960224,28.3777960224,32.621996987,5223.6690917473,5280.9603545342,4932.7226796604,4827,0.8220367847000001,86.6331955324,7921077.684867506,1953.0179556604,0.0,0.7531826682,0.0,0.0,1586017.998342501,1764016.911299256,0.0,79049.3817528366,0.1009054459,0.19261971500000002,22956.9916869141,18667.1137509979,0.0,4733895.359066423,1,1.0,6189.0783811302,2.0,2.4,0.8635194018000001,0.0025397893000000003,0.1499708741,0,-0.0160300651,0.0,0.0967385296,0.0,0.7914818101000001,0.4729370009,0.0317460317,0,0,0.9802631579000001,0.6973684211000001,0.0652173913,1.0771366107,1.0902235625,0.014029180700000001,0.0187617261,0.3065382893
221,19,5,5875,700,10,7,3142,2729,0.1314449395,1.7046065955,238402.3535505423,173042.1148004107,252523.0411386368,0.0559184125,1.3777128985,0.004062376,0.1250581946,0.0005108992000000001,49.2146352825,29.7357018691,29.7357018691,35.7219819418,5228.0657844611,5395.8613889093,4883.4768953679,5187,0.882893617,82.2997481774,7955831.914791838,3108.3215943309,0.0,0.7554997849,0.0,0.0,1563152.845462056,1747014.3250840341,0.0,79300.8999171251,0.10524325820000001,0.1926224712,25401.9270328444,17173.4199375922,0.0,4733895.359066423,1,0.8937940183,5093.587959431,1.8937940183,2.2513116256,0.8623232445000001,0.0057737472,0.1289296893,0,0.0029733190000000003,0.0,0.1289429994,0.0,0.7884331661,0.47123045150000004,0.0,0,0,0.9901315789,0.6973684211000001,0.0326086957,1.097168847,1.1167618521,0.015066964300000001,0.0137758297,0.41581027670000004
222,19,6,5877,703,6,4,3157,2737,0.133037694,1.8549496364,257981.6488073295,183147.9250224479,273764.0555578955,0.0576496674,1.4085971696000001,0.0224170588,0.0821271056,0.0003404255,54.6426203224,30.3792466974,30.3792466974,38.7922264088,5232.2020414493,5289.8657869183,4798.9207806801,5011,0.8526459078,80.2616194856,7994926.412924767,402.1022890935,0.0,0.7580188522,0.0,0.0,1544169.8316974873,1757029.819201939,0.0,78157.6422731028,0.1211476238,0.1921149858,28829.7602986247,16207.2249922636,0.0,4733895.359066423,1,0.5101570086,3243.2300647496,1.5101570086,1.7142198121,0.8598436418000001,0.0045063259,0.1774626644,0,-0.041812632100000004,0.0,0.1707317073,0.0,0.7856932588000001,0.46953193990000003,0.0,0,0,0.9835526316000001,0.6973684211000001,0.0543478261,1.1045306212,1.1453308979,0.0183129856,0.023824451400000002,0.2697588747
223,19,7,5881,705,10,6,3213,2867,0.10768751950000001,1.9438242967,285580.0694450699,193541.820348729,294441.3191757408,0.030095129800000002,1.4755470881,0.0475294995,0.1069782318,0.0006806194000000001,57.4028844699,33.4332648266,33.4332648266,38.9027804887,5236.4724876872,5339.4310366862,4928.5772745179,5075,0.8629484781000001,84.489666962,8023172.576365162,7539.3473012932,0.010932796,0.7586933685,0.0,0.0,1543078.4055338504,1813820.149902488,0.0,77208.4915848744,0.14926603630000002,0.1907121401,33301.786388896,14988.1728809955,0.0,4733895.359066423,1,0.27681505770000003,1775.9780851816,1.2768150577,1.3875410808,0.8545330546000001,0.0044458842,0.1409723357,0,4.87255e-05,0.0,0.18718939810000002,0.0,0.7829662261,0.46842878120000003,0.0,0,0,0.9671052632,0.6973684211000001,0.09310910580000001,1.1427435557,1.1728442324000001,0.0215469613,0.029467084600000002,0.2850707851
224,19,8,5876,708,3,8,3204,2918,0.0892634207,2.0395536001,294090.8334781208,192814.0833745901,297082.134347768,0.0100689356,1.5252559789,0.033688447600000004,0.0298016737,-0.0008501955,61.5650471327,35.3665052012,35.3665052012,40.3637474532,5241.6434667294,5172.4945761236,4837.9128827012,4842,0.8240299523,84.033659817,8031827.490901402,7357.6175388972,0.0126014951,0.7570598035,0.0,0.0,1538824.167349947,1587459.0371329992,0.0318588034,26628.3789594892,0.030636929,0.1931800944,33615.4082597284,12212.4188100198,0.0,4733895.359066423,0,0.0,0.0,1.0,1.0,0.858824315,0.0029024655,0.14936700990000001,0,-0.0110937903,0.0,0.2162905889,0.0,0.7802874743,0.4675858023,0.0,0,0,0.9640522876000001,0.6928104575,0.1016659976,1.1615381699,1.2111447905000001,0.026997245200000002,0.0338770389,0.6525452682
225,19,9,5880,706,8,4,2434,2014,0.17255546430000002,2.0681616056,298010.7937061802,189790.8814515352,331345.3873537117,0.1006037655,1.570206068,0.029470521500000003,0.0133290799,0.0006807352,93.0842972641,41.8922852539,41.8922852539,59.2815803996,5240.652468364,5126.4303604194,4824.0162814906,4355,0.7406462585,85.6839179231,7994865.120680249,78184.3706036211,0.0071577571,0.7559866740000001,0.0,0.0,1541761.3495908685,1557398.0096832286,0.026556385800000002,11144.305399969,0.0100402466,0.1952331277,34061.3541043036,13076.0199336342,0.0,4733895.359066423,0,0.0,0.0,1.0,1.0,0.8559828457,0.0055495352000000005,0.1399017564,0,-0.0014341374,0.0,0.2417763158,0.0,0.7782009962,0.4664518019,0.0,0,0,0.9607843137000001,0.6928104575,0.1123042955,1.1666093388,1.2298414264,0.0291048874,0.0383165829,0.4603309291
226,19,10,5878,704,10,12,3310,2134,0.3552870091,0.9055973631,184438.5357986997,109772.462107925,263192.2348707592,0.2992250099,1.6801894779,0.0700439338,-0.38110115580000004,-0.00034013610000000003,41.4625351558,34.0782504935,34.0782504935,24.6772972339,5246.2777947901,5295.2282920946,4799.6620114774,4379,0.7449812862,84.3648208266,8042274.378903867,419.9544387667,0.0084154221,0.7594198417,0.0,0.0,1520556.144950872,1541761.3495908685,0.0045835967,0.0,0.013753882600000001,0.19690153300000002,22717.7522653155,27003.8085663006,4286.0563009851,4733895.359066423,0,0.0,0.0,1.0,1.0,0.8385874685,0.009917576400000001,0.1517972262,0,-0.0003022711,0.0232383991,0.1290322581,0.0,0.7768982703,0.4664321313,0.006024096400000001,0,0,0.9573770492,0.6950819672,0.077906269,0.9928562445,0.8765383775000001,0.0384615385,0.0521684475,0.4737465456
227,19,11,5877,699,7,8,3297,2218,0.3272672126,0.9696617718,197233.5987880847,117105.9088721291,269728.0618521055,0.2687687094,1.6842326804,0.0024063967,0.0693730458,-0.0001701259,42.7274437008,34.2297826754,34.2297826754,25.369085993,5245.9107307091,5473.9457853647,4975.4784441826,4849,0.8250808235,87.2999288346,8084330.044219118,4358.1520655662,0.0,0.7618969587000001,0.0,0.0,1508649.6672863471,1579152.3894169363,0.0,35157.7466796386,0.0446459269,0.19694702460000002,23527.3576597618,41067.511520614,17540.1538608523,4733895.359066423,1,0.8281039521,15024.7724506146,1.8281039521,2.159345533,0.8428818635,0.0104331612,0.1607746954,0,-0.014089720100000001,0.0889308615,0.109229929,0.0,0.7761806982,0.46582575540000004,0.011627907000000002,0,0,0.9540983607,0.6950819672,0.0577196186,0.973921248,0.8711915055,0.0219659528,0.0459697733,0.4976887519
228,19,12,5879,701,6,4,3127,2072,0.3373840742,1.0643731573,204658.9676260485,116727.299204906,284155.9384292092,0.279765298,1.753308515,0.0410132373,0.0376475858,0.00034030970000000003,52.4686518095,35.9831809589,35.9831809589,29.9255101777,5247.9111044494,5788.4864498903,5160.6396993021,5376,0.9144412315,90.8410926696,8138326.857963307,396.2732072922,0.0,0.7655686066,0.0,0.0,1491679.3281520477,1604449.9812083645,0.0,57480.1883532104,0.0702861756,0.1963437103,24067.2675713692,38851.6658488343,14784.3982774651,4733895.359066423,1,1.0,15513.4701900354,2.0,2.4,0.8456992573000001,0.0113255011,0.1871539684,0,-0.0441787268,0.0722391911,0.0921483097,0.0,0.7743920305,0.4649868151,0.0119760479,0,0,0.9540983607,0.6950819672,0.0422499493,1.0021782213,0.9270663027,0.021905805,0.044738500300000004,0.3319415449
229,20,1,5885,706,6,0,3312,2214,0.3315217391,0.9043899806000001,205137.6525248259,117325.7800077657,282322.7790195327,0.2733931947,1.7484448219000002,-0.0027740087,0.0023389393,0.0010205817,42.2065708358,34.8629547302,34.8629547302,24.1394925983,5252.3797051436,5985.2272973276,5235.5725312023,5754,0.977740017,90.9145225764,8185345.2121900525,479.0492513626,0.0,0.7672472444,0.0,0.0,1492192.6279154199,1527864.9623534502,0.0,21711.3805208415,0.023347832000000002,0.19696026560000002,24348.1685742262,48841.6502480137,24493.4816737875,4733895.359066423,1,1.0,20479.9405164057,2.0,2.4,0.8429692725,0.013210643400000001,0.1924021833,0,-0.0485820992,0.11940022410000001,0.0783034258,0.0,0.7730330506,0.46446329340000003,0.0295857988,0,0,0.9477124183000001,0.6928104575,0.047370533900000004,0.9641291285,0.8556546205000001,0.021845985800000002,0.0421914358,0.5411449016000001
230,20,2,5883,706,8,10,3235,2205,0.3183925811,1.0081205659,196051.4139294144,112548.2983955299,264620.5070914845,0.2591223708,1.7419313906,-0.0037252713,-0.0442933732,-0.00033984710000000003,47.7503650146,35.7607556142,35.7607556142,27.4123109976,5260.5869266059,6179.4216157244,5241.9747816073,5725,0.9731429543000001,90.8836623824,8225588.6926580705,907.0141638062,0.0,0.7701126753,0.0,0.0,1468341.329577655,1524703.3163286492,0.0,19506.4130479376,0.0369658714,0.19742713890000002,20834.7101842091,43364.9390645008,22530.2288802917,4733895.359066423,1,1.0,17660.7699065357,2.0,2.4,0.8574411425,0.013443990900000001,0.1194115033,0,0.0097033633,0.11492000200000001,0.0847826087,0.0,0.7696579947000001,0.4624378837,0.0,0,0,0.9413680782,0.6905537459000001,0.0675273088,0.9938674630000001,0.9111928785000001,0.0282762371,0.0499367889,0.9674532140000001
231,20,3,5882,707,7,8,3249,2257,0.3053247153,1.0020180441,193316.0596122504,109536.3956669565,256020.0121691561,0.2449181688,1.7648568626999999,0.0131609501,-0.0139522295,-0.0001699813,47.1071438688,37.2538831061,37.2538831061,26.6917645637,5260.2624593002,6372.4367323673,5245.8610803534,5738,0.9755185311000001,90.9326761753,8261672.677620039,1309.4486710902,0.0028510689000000003,0.7700998513,0.0,0.0,1479054.0742884565,1614142.561045198,0.0,73417.0664788828,0.083690555,0.1957984743,19817.1972553384,44007.6082772048,24190.4110218665,4751003.654362561,1,1.0,18036.2841449636,2.0,2.4,0.8612309999000001,0.013442529000000002,0.1189402925,0,0.0063861786,0.125133996,0.0947482404,0.0,0.7681964338,0.4621455715,0.0,0,0,0.9381107492,0.6905537459000001,0.0628103277,0.9889179846,0.9088961109,0.0260869565,0.0556609741,0.44856723
232,20,4,5889,704,11,4,3272,2390,0.26955990220000003,1.0709925608,182403.355568384,104384.2006225844,229739.6975172269,0.206043372,1.7474230246,-0.0098783298,-0.0564500646,0.0011900714000000001,46.7175074156,37.146644018,37.146644018,26.7350874739,5261.9825833803,6563.3132066243,5254.4361896821,5780,0.9814909153,90.9517690424,8292030.842375122,3322.6856881452,0.0,0.7689419337000001,0.0,0.0,1499609.592595854,1635123.67552251,0.0,73952.7037144228,0.0828769621,0.19459645890000002,17159.3768522637,41737.3794965801,24578.0026443164,4772998.515934909,1,1.0,16910.3865761433,2.0,2.4,0.8717550392000001,0.0124877519,0.119928881,0,-0.0041716722000000005,0.1347453426,0.1052347545,0.0,0.7666471963,0.4611565421,0.0458715596,0,0,0.9283387622,0.6905537459000001,0.07914597820000001,0.9828285103000001,0.9103130869,0.027642276400000002,0.0645978467,0.5166534496
233,20,5,5886,707,6,9,3207,2245,0.2999688182,1.1267041582,159023.3938052296,99670.5130215175,208992.8650417379,0.2390965415,1.5954908727000001,-0.0869464061,-0.1281772569,-0.0005094244,46.8460274408,37.8772125317,37.8772125317,29.3615139025,5269.1166408588,6821.4266097253,5268.4643896917,5854,0.9945633707,91.1785798393,8332061.12606171,0.0,0.0,0.7704293992,0.0,0.0,1492749.9398378665,1499609.592595854,0.0,0.0,0.0045742924,0.1964876983,12893.2630862262,32846.4540798048,19953.1909935786,4788786.0264338,1,1.0,12807.2657307609,2.0,2.4,0.8891143086000001,0.0107331353,0.15471925820000001,0,-0.0545667021,0.1254733063,0.1104557641,0.0,0.7640186916,0.4611565421,0.0427807487,0,0,0.9480519481,0.6883116883,0.09099842770000001,0.9495396653,0.8600551152,0.0254742547,0.044965167800000004,0.473998295
234,20,6,5892,707,11,5,3164,2179,0.3113147914,1.1803402362,136088.419729331,94858.7627969707,181797.6407626045,0.2514291211,1.4346425751,-0.1008143013,-0.1442239002,0.001019368,44.0647839619,37.1802872017,37.1802872017,30.7148168658,5268.8994823388,6843.1685121886,5268.6963146793,5857,0.994059742,91.2225377746,8373734.060121415,0.0,0.0224163279,0.7719159782,0.0,0.0,1488036.9921120047,1497993.830984616,0.0,3146.3346880497,0.0066467823,0.1976189868,10061.5987664762,33360.3550793934,23298.7563129172,4809266.723078045,1,1.0,13554.0083359496,2.0,2.4,0.8977599658000001,0.009337155100000001,0.1616533105,0,-0.0687504315,0.17120307780000002,0.07914438500000001,0.0,0.7626970228000001,0.4608873322,0.0526315789,0,0,0.9580645161,0.6838709677,0.10281093570000001,0.9328064303,0.8270221508000001,0.020573903600000002,0.0379987334,0.2636664124
235,20,7,5893,713,8,7,3032,2138,0.29485488130000004,1.4743211423,113682.5254409169,95728.7310195758,148321.1336603887,0.23353791440000002,1.1875486516,-0.17223378690000002,-0.1646421814,0.0001697217,43.7889533318,34.9385026592,34.9385026592,36.8733973745,5274.8766369229,7060.5723500457,5274.8766369229,5882,0.9981333786000001,91.3664560594,8400659.974965129,3914.7903095625,0.023580672400000002,0.772785951,0.0,0.0,1477620.9218499472,1488344.76395373,0.0,184.6631050352,0.0072052137,0.1984465514,8227.0179034761,27441.7736380224,19214.7557345463,4826620.671238883,1,1.0,11132.6536456859,2.0,2.4,0.9022526388000001,0.009088891600000001,0.1633394668,0,-0.0746809972,0.16902119000000002,0.0813704497,0.0,0.7601282425,0.4590498397,0.0,0,0,0.9677419355,0.6838709677,0.057277628000000004,0.9491263589000001,0.84062264,0.0161637931,0.022857142900000002,0.30394857670000003
236,20,8,5897,712,8,4,2836,2012,0.29055007050000003,1.8496090808,97579.2862463589,103281.8946406694,126538.8008603876,0.2288587723,0.9447859820000001,-0.2044233466,-0.1416509629,0.0006787714,43.1235539807,33.6149297565,33.6149297565,45.6437275789,5277.3090361856,6855.0562074182,5277.3090361856,5889,0.998643378,91.4264965754,8422449.33526361,16171.1421438191,0.0016853138,0.7743136454,0.0,0.0,1464252.3201328616,1477620.9218499472,0.0,0.0,0.009047382500000001,0.1989902584,7317.0105852748,21693.2617506886,14376.2511654138,4839998.253258206,1,1.0,8919.8495480824,2.0,2.4,0.9004436234000001,0.0083565366,0.124702007,0,-0.033502167,0.14732892320000002,0.0756929638,0.0,0.7585905649,0.4583576005,0.044444444400000005,0,0,0.9935483871,0.6838709677,0.0204081633,0.9620742233,0.8299529217,0.0107526882,0.0101651842,0.5742511154000001
237,20,9,5901,709,8,4,2932,1967,0.3291268759,2.0855360918,74330.5146065183,96151.4040453666,101932.9452568413,0.2707900824,0.7730569860000001,-0.1817649704,-0.2382551926,0.000678311,37.9742602853,32.7381667846,32.7381667846,49.1222005303,5282.9271582766,6421.3614133033,5282.9052658787,5879,0.9962718183,91.4314457093,8451804.363743145,4646.8481515681,0.0030988576,0.7759226536,0.0,0.0,1449283.1344242964,1464252.3201328616,0.0,0.0,0.0102230917,0.199343668,5569.4593899573,18915.289577144,13345.8301871867,4851552.472017908,1,1.0,7989.0692829246,2.0,2.4,0.9013680341,0.0090058846,0.1037419379,0,-0.0141158566,0.1795471249,0.0345928685,0.0,0.7579376639000001,0.45790853480000004,0.0,0,0,0.9935275081,0.6828478964,0.0204081633,0.9693118907,0.7821504708,0.0112842558,0.012086514000000001,0.9128305583
